,headqa_en_acc,headqa_en_acc_stderr,headqa_en_acc_norm,headqa_en_acc_norm_stderr,headqa_es_acc,headqa_es_acc_stderr,headqa_es_acc_norm,headqa_es_acc_norm_stderr,xstory_cloze_en_acc,xstory_cloze_en_acc_stderr,xstory_cloze_es_acc,xstory_cloze_es_acc_stderr,xstory_cloze_zh_acc,xstory_cloze_zh_acc_stderr,pawsx_en_acc,pawsx_en_acc_stderr,pawsx_es_acc,pawsx_es_acc_stderr,pawsx_zh_acc,pawsx_zh_acc_stderr,xnli_en_acc,xnli_en_acc_stderr,xnli_es_acc,xnli_es_acc_stderr,xnli_zh_acc,xnli_zh_acc_stderr
0,0.3078045222465354,0.00881652329080399,0.3533916849015317,0.009130494266696286,0.29576951130561635,0.008717251898361415,0.33807439824945296,0.009035583705122285,0.7028457974851092,0.011760681560041942,0.6598279285241562,0.012192034998028836,0.6207809397749835,0.012486070771171327,0.6085,0.010916659824821187,0.591,0.010996361215419952,0.48,0.011174185930778308,0.5385229540918164,0.007043712898542534,0.48562874251497007,0.007061793633269563,0.3528942115768463,0.006752030476418373
1,0.3070751276440554,0.00881070941380292,0.3515681983953319,0.009119739372039883,0.29066374908825676,0.008672953048213253,0.33005105762217357,0.008981665970126482,0.6982131039046989,0.011812877848905308,0.6479152878888154,0.012291198261674565,0.6174718729318333,0.012506961215828186,0.5985,0.010963985565921716,0.5785,0.011044449507896284,0.5135,0.011179059024816817,0.5421157684630739,0.00703960592054858,0.48502994011976047,0.007061545277230287,0.3520958083832335,0.0067485474595185896
2,0.2964989059080963,0.008723472943212266,0.33515681983953316,0.00901631594860914,0.2698760029175784,0.008478634778530038,0.324945295404814,0.00894581871758774,0.6604897418927862,0.012186276146659437,0.6115155526141628,0.012543019523160325,0.5903375248180013,0.012655369030750357,0.54,0.011147292544180015,0.555,0.011115272135099215,0.4575,0.011142663706548624,0.5219560878243513,0.007057897773680263,0.41936127744510976,0.006972229035612726,0.34530938123752497,0.006718104139678385
3,0.22465353756382203,0.007971682956481376,0.26914660831509846,0.008471397711449233,0.21298322392414296,0.007820061625552668,0.25711159737417943,0.00834772444552484,0.5162144275314361,0.012860357805055867,0.5188616810059563,0.012857966762465,0.5168762409000662,0.012859793919977606,0.4555,0.011138757154883975,0.481,0.011175058879956061,0.4475,0.011121318125943089,0.3499001996007984,0.006738862508005371,0.3475049900199601,0.006728118069361826,0.3287425149700599,0.006637384724985234
4,0.21079504011670314,0.0077905941281366416,0.25091174325309995,0.008280803335771763,0.2024070021881838,0.0076744792262983825,0.23668854850474105,0.008118671969824525,0.4698874917273329,0.012843769248432172,0.48444738583719393,0.012860899111470793,0.47319655857048315,0.012848623899505775,0.5465,0.011134669525078666,0.5465,0.011134669525078666,0.475,0.011169148353274967,0.3337325349301397,0.006662666282522683,0.3335329341317365,0.006661671189931653,0.3333333333333333,0.006660674754535594
