,headqa_en_acc,headqa_en_acc_stderr,headqa_en_acc_norm,headqa_en_acc_norm_stderr,headqa_es_acc,headqa_es_acc_stderr,headqa_es_acc_norm,headqa_es_acc_norm_stderr,xstory_cloze_en_acc,xstory_cloze_en_acc_stderr,xstory_cloze_es_acc,xstory_cloze_es_acc_stderr,xstory_cloze_zh_acc,xstory_cloze_zh_acc_stderr,pawsx_en_acc,pawsx_en_acc_stderr,pawsx_es_acc,pawsx_es_acc_stderr,pawsx_zh_acc,pawsx_zh_acc_stderr,xnli_en_acc,xnli_en_acc_stderr,xnli_es_acc,xnli_es_acc_stderr,xnli_zh_acc,xnli_zh_acc_stderr
0,0.3096280087527352,0.008830945080024244,0.3544857768052516,0.009136877397871914,0.2924872355944566,0.008688925646923536,0.3398978847556528,0.00904743091106993,0.7054930509596293,0.011730206832052021,0.6591661151555261,0.01219776735043312,0.6187954996690933,0.012498678850934081,0.6085,0.01091665982482119,0.587,0.011012544577391419,0.4715,0.011164954236428805,0.5401197604790419,0.007041933050368151,0.4874251497005988,0.007062477834322477,0.35568862275449104,0.006764058751671861
1,0.30306345733041573,0.008778269040959833,0.35521517140773157,0.00914110380082056,0.2862873814733771,0.008633925024089288,0.33260393873085337,0.008999139743060719,0.6968894771674388,0.011827528047835588,0.6551952349437459,0.012231607060884926,0.6161482461945731,0.01251514539172887,0.6065,0.01092650764355403,0.5875,0.011010562712487562,0.469,0.011161621338114474,0.542315369261477,0.0070393669508079385,0.49181636726546907,0.007063766092285609,0.3437125748502994,0.006710721818911558
2,0.29321663019693656,0.008695267407681827,0.33552151714077316,0.009018745500546073,0.2789934354485777,0.008566670915511814,0.3176513493800146,0.008892502644908266,0.6690933156849769,0.012108982233131471,0.6307081403044341,0.01241968588127358,0.5790866975512905,0.012705145598630693,0.5695,0.011074574398099859,0.5455,0.011136735987003711,0.4505,0.011128198119942883,0.5333333333333333,0.007048995585755377,0.47085828343313374,0.007052702953973549,0.33812375249501,0.0066842197950888515
3,0.24361779722830051,0.008199184120922732,0.2811816192560175,0.008587139792141173,0.22173595915390226,0.007934636376197304,0.27315827862873815,0.00851084321247187,0.5400397088021178,0.012825802370083988,0.5248180013236268,0.012851264962354838,0.5036399735274653,0.012866784348289232,0.458,0.011143612073516636,0.4825,0.01117628425125419,0.447,0.01112013168376774,0.36706586826347304,0.006810448981989817,0.40039920159680636,0.006923125219036106,0.3317365269461078,0.006652654857813441
4,0.2038657913931437,0.007695038615686023,0.24690007293946026,0.008236304496286376,0.20532458059810357,0.007715442594744672,0.24106491611962072,0.008169863520957037,0.47650562541363334,0.012852912530051752,0.48510919920582396,0.012861417842074004,0.48974189278623426,0.012864417047980472,0.483,0.011176670299310671,0.5385,0.01114993432795706,0.447,0.01112013168376774,0.33672654690618764,0.006677431941081418,0.33572854291417165,0.006672543485924257,0.3331337325349301,0.006659676975732331
